968	224	4	1353715200
954	224	4	1378339200
715	224	5	1395100800
307	224	5	1367193600
1160	224	4	1337731200
289	729	5	1362614400
797	729	5	1337558400
1363	729	5	1353628800
493	729	4	1346371200
1337	729	4	1368316800
681	729	5	1362096000
573	729	3	1372809600
679	849	4	1393027200
1243	849	3	1362096000
714	849	5	1379635200
1191	849	5	1380153600
643	849	5	1380844800
427	566	5	1335571200
485	566	5	1338595200
61	566	4	1352073600
977	566	5	1346198400
555	566	5	1389484800
546	566	4	1339891200
116	566	5	1401235200
843	566	5	1393632000
732	566	5	1386892800
1154	566	5	1360800000
682	566	5	1379203200
1323	566	5	1353369600
626	566	5	1387929600
74	566	5	1351468800
807	566	4	1360713600
941	566	4	1397692800
602	566	4	1349308800
1373	213	3	1378857600
485	213	5	1338595200
61	213	5	1337299200
153	213	5	1396483200
981	213	3	1383696000
1246	213	5	1344124800
623	213	5	1381708800
318	213	4	1397088000
116	213	5	1401235200
732	213	4	1386892800
287	213	5	1379980800
1104	213	5	1376697600
356	213	4	1390694400
247	213	5	1402617600
1323	213	5	1341792000
192	213	5	1322092800
1047	213	5	1331769600
715	213	5	1367712000
807	213	1	1360108800
367	213	5	1362614400
602	213	5	1349222400
1028	213	5	1370390400
246	213	5	1366329600
751	213	5	1370563200
918	213	5	1401667200
1112	386	4	1398470400
359	386	4	1370044800
715	386	2	1363478400
1310	386	5	1404691200
189	386	5	1380672000
807	386	5	1360108800
602	386	5	1366329600
973	30	4	1320969600
1417	30	5	1374192000
192	30	5	1322092800
602	30	5	1349049600
1413	30	5	1368057600
1032	397	5	1359244800
882	397	5	1342569600
1154	397	5	1360800000
935	397	5	1376784000
1323	397	5	1356998400
715	397	5	1396828800
51	397	5	1395878400
602	397	5	1349740800
1028	397	5	1350172800
1345	397	5	1353456000
40	397	4	1387843200
208	825	5	1376784000
848	825	4	1402704000
1230	825	5	1363824000
1192	825	4	1402876800
595	825	5	1367452800
556	825	5	1381968000
114	825	5	1399507200
434	825	5	1395100800
1008	825	5	1378166400
1427	825	3	1393891200
1396	825	5	1390694400
130	825	4	1383609600
157	825	5	1354320000
1205	825	4	1375056000
113	825	5	1391126400
894	825	5	1338422400
806	825	5	1345075200
678	825	5	1339200000
1132	825	5	1396569600
565	825	5	1377561600
322	137	4	1402099200
463	137	5	1367452800
